id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
7438743,Spacious Studio Room with Beautiful view NYC,38840706,Lance,Queens,Flushing,40.76735,-73.81801,Private room,75,1,28,1/1/2018,0.6,363
28892979,4min subway.free parking big private room温馨漂亮大睡房,196058543,美德,Queens,Forest Hills,40.71984,-73.83969,Private room,78,2,28,7/3/2019,3.05,205
28084157,Couple room w/attached bath. In heart of Flushing,205745676,Liqin,Queens,Flushing,40.75746,-73.82013,Private room,89,1,28,7/7/2019,2.78,346
132516,Forest Hills Apt minutes to midtown Manhattan,85330,Jean,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,7/1/2019,1.21,209
30696051,Modern Spacious Studio just 1 min To Bus Stop,120912613,Sanny,Queens,Glendale,40.6998,-73.89351,Entire home/apt,99,2,28,7/6/2019,5.12,289
17905970,"Entire Lower Level,Close to All & 15 mins to NYC",122714664,Karl,Queens,Middle Village,40.71031,-73.87613,Entire home/apt,100,4,28,6/4/2019,1.06,89
29906282,Full apt for 6 in a conveniently located area,67480949,Dawa & Phurpa,Queens,Jackson Heights,40.75478,-73.88786,Entire home/apt,105,1,28,6/28/2019,3.85,113
24337254,COZY THREE BEDROOM APT NEAR JFK AIRPORT,183633639,Nydia,Queens,Richmond Hill,40.69004,-73.83368,Entire home/apt,138,1,28,6/22/2019,1.88,347
23769218,Better than hotel whole apt next 2 MAIN ST Flushin,161899037,Tony,Queens,Flushing,40.75611,-73.83271,Entire home/apt,149,2,28,6/30/2019,1.78,74
23768711,"Flushing 旅游,探亲,留学生首选 private bedrm, bath, livingrm",161899037,Tony,Queens,Flushing,40.75665,-73.83317,Entire home/apt,149,2,28,6/28/2019,1.81,63
26552340,*NYC Flat Cold Cozy Private Room w/ Blazin' WiFi*,191338162,William,Bronx,Allerton,40.85978,-73.8619,Private room,142,1,29,6/25/2019,2.47,48
25816034,Bronx 2 Bedroom with View of Manhattan Skyline,179677211,Bettina,Bronx,Van Nest,40.84778,-73.86146,Entire home/apt,150,1,29,6/3/2019,2.23,24
7024474,Beautiful Private Room,15929157,Christina,Brooklyn,East New York,40.6724,-73.88118,Private room,34,20,29,3/30/2019,0.59,192
21754827,oasis 3,156505456,John,Brooklyn,East New York,40.66098,-73.88828,Private room,45,3,29,6/23/2019,1.57,90
28564157,1Ample room for groups in bushwick,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69316,-73.90445,Private room,65,2,29,5/15/2019,2.93,348
22295038,Home away from Home-Close to trains and JFK,58237901,Nicola,Brooklyn,Brownsville,40.66116,-73.90305,Entire home/apt,100,4,29,6/11/2019,1.57,281
28364513,baynefamilywithlove,206459807,Evelyn,Brooklyn,Cypress Hills,40.68382,-73.8796,Entire home/apt,110,2,29,7/1/2019,3.04,63
20387244,Comfy and Cozy [BEST RATE],142590597,Joica,Brooklyn,East New York,40.67467,-73.87379,Private room,119,1,29,6/30/2019,1.28,180
19476630,Cozy self contained room with twin size bed,42561290,Carla,Brooklyn,East New York,40.66168,-73.86665,Private room,,1,29,6/11/2019,1.17,319
21280280,Prince single room,14103991,Ruth,Queens,Flushing,40.75602,-73.818,Private room,40,2,29,6/20/2019,1.4,314
16983203,Cozy Private Studio Close to JFK w kitchen & bath,113682832,Harry,QUeens,Jamaica,40.69637,-73.81034,Private room,47,3,29,5/20/2019,1.02,126
17738174,Bayside Room  w/ 1 Bed,116746802,Christine,Queens,Bayside,40.74924,-73.75654,Private room,49,3,29,6/16/2019,1.07,96
29304787,Peaches Paradise 2,101499766,Claudette,Queens,Springfield Gardens,40.6831,-73.75526,Private room,50,1,29,7/6/2019,4.53,347
31074354,Estilo y tranquilidad en un mismo espacio,227413647,Yamid,Queens,Jackson Heights,40.74888,-73.87708,Private room,50,2,29,6/28/2019,4.73,16
18314930,Spacious room 3 blocks from M train,5641114,Oleg,Queens,Ridgewood,40.70442,-73.89602,Private room,50,2,29,6/27/2019,1.11,0
29909820,203 Cozy Clean Private Bedroom,224900182,Jeremy,Queens,Flushing,40.7559,-73.80427,Private room,55,1,29,6/23/2019,3.87,362
28314565,"Cozy room near subway , LGA airport n manhattan",79499558,Robertina,Queens,Jackson Heights,40.75164,-73.88506,Private room,55,2,29,6/20/2019,2.96,149
8505781,Immaculate Bedroom,43220439,Annesha,Queens,Jamaica,40.67068,-73.76711,Private room,55,5,29,7/7/2019,0.64,314
25344034,"Master Bedroom close to LGA ,JFK, and highways",190096034,Janet,Queens,Corona,40.74322,-73.86005,Private room,65,1,29,6/8/2019,2.57,333
23000751,Little Neck Queens bedroom w/private bathwash/dry,170603631,Andre,Queens,Douglaston,40.74807,-73.73674,Private room,65,2,29,3/14/2019,1.68,240
12523287,"Clean Cozy Room, close to Subway Shops Restaurants",5069809,Hua,Queens,Forest Hills,40.71915,-73.84397,Private room,65,2,29,6/10/2019,0.77,333
15394295,1 Bedroom (Full) Mins From JFK and Casino,52997121,Iwona,Queens,Jamaica,40.67603,-73.78217,Private room,70,1,29,1/9/2019,0.9,8
21499719,"Cozy, Private Guest Suite Near JFK, LGA & NYC",138235784,Kay,Queens,Forest Hills,40.7081,-73.85206,Entire home/apt,70,1,29,6/3/2019,1.47,225
31201905,"Sam and Mala""s Place",226664611,Samuel,Queens,South Ozone Park,40.67993,-73.81249,Entire home/apt,72,3,29,6/22/2019,4.55,293
32492270,JFK LUXURY BEDROOM # 5,244082709,Jfk,Queens,Springfield Gardens,40.66019,-73.77157,Private room,75,1,29,6/16/2019,6.35,163
28187614,"Warm, cozy, private entrance with 2 Full bathrooms",212899703,Ms. Debra,Queens,Jamaica,40.67956,-73.76621,Entire home/apt,83,3,29,6/23/2019,2.82,48
25047693,Queens Home Close to Major Airports & Manhattan,189356812,Odit (Andy),Queens,Richmond Hill,40.68834,-73.82624,Entire home/apt,89,3,29,7/1/2019,2.52,313
24508874,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",59156312,Viviana,Queens,Woodhaven,40.68654,-73.86672,Private room,89,3,29,6/22/2019,2,355
23565616,Studio apartment w/ balcony near subway!,40078965,Nina,Queens,Elmhurst,40.73182,-73.87579,Entire home/apt,95,5,29,7/4/2019,1.81,120
14094358,private 1 bedroom/Flat,84810879,Linda,Queens,Rosedale,40.6599,-73.73221,Entire home/apt,105,2,29,6/4/2019,0.81,38
29340021,"Home to LGA airport near Manhattan, JFk, Astoria.",221043708,Rumalia,Queens,East Elmhurst,40.7698,-73.87183,Entire home/apt,150,1,29,6/30/2019,3.32,360
19547213,Waterfront Private Bedroom & Private Bathroom.,137305439,Harry,Queens,Rockaway Beach,40.59046,-73.81481,Private room,150,2,29,7/7/2019,1.19,178
6730582,"3 bdrms, fully equip bth/rm kitchen, 2nd fl walkup",32220047,Dalton,Queens,Springfield Gardens,40.68491,-73.75895,Entire home/apt,160,3,29,1/16/2019,0.59,179
29157211,Angeles aparment,95921282,Walter,Queens,Richmond Hill,40.68308,-73.81649,Entire home/apt,165,2,29,6/24/2019,3.23,362
24632456,Beach Break - Your Rockaway Home by the Sea,186148178,Riva,Queens,Rockaway Beach,40.58466,-73.81628,Entire home/apt,275,2,29,7/1/2019,2.13,138
28423989,⭐3 BR Sleep 8 A+ Location by Shops + Subway to NYC,214311765,Sophie And Linda,Queens,Elmhurst,40.73655,-73.87892,Entire home/apt,300,2,29,6/19/2019,3.83,298
16148036,Cozy bed in private living room,94536810,Belkis,Bronx,Bronxdale,40.85711,-73.86474,Private room,45,5,30,5/23/2019,0.98,318
29966943,Your Home Away From Home,225309985,Ashley,Bronx,Fordham,40.8689,-73.88552,Entire home/apt,98,2,30,5/24/2019,4.46,327
19111261,Home Oasis Home,133534397,David,Bronx,Longwood,40.8229,-73.90295,Entire home/apt,100,3,30,2/26/2018,1.18,0
9367337,HUGE Sundrenching Apartment Waiting Just For YOU!,48603884,Katherine,Bronx,Parkchester,40.83735,-73.85997,Entire home/apt,139,3,30,5/21/2019,0.69,357
26559892,#ERROR!,191338162,William,Bronx,Allerton,40.86014,-73.86301,Private room,142,1,30,7/2/2019,2.56,48
26560264,"❤️ Beautiful, Bright Room - Late Self Check-In  ❤️",191338162,William,Bronx,Allerton,40.86013,-73.86339,Private room,142,1,30,7/2/2019,2.56,57
19179863,Periwinkle in Cypress Hills,133812877,Heather,Brooklyn,Cypress Hills,40.67977,-73.89022,Private room,39,3,30,5/20/2019,1.2,344
28315707,!AMAZING PRIVATE ROOM 2 MIN FROM TRAIN STATION!,213795822,MateusDaniela,Brooklyn,Bushwick,40.68236,-73.90765,Private room,45,1,30,7/5/2019,3.63,327
28317113,!PERFECT PRIVATE ROOM PLACE 2MIN FROM THE SUBWAY!,213795822,MateusDaniela,Brooklyn,Bushwick,40.68235,-73.90602,Private room,47,2,30,7/7/2019,3.63,303
28367470,Joyous private Room,212071658,Brian,Brooklyn,Bushwick,40.69159,-73.90399,Private room,65,2,30,6/13/2019,2.96,359
23541451,Spacious Private Apartment near JFK!!,5047156,Jay,Brooklyn,East New York,40.66072,-73.87638,Entire home/apt,75,6,30,6/28/2019,1.84,0
16083168,Private Room close to JFK & Manhattan,104816559,Cecily,Brooklyn,Bergen Beach,40.6266,-73.90375,Private room,85,3,30,7/1/2019,1.15,90
23613576,♥Private Home Express Subway Station+Free Parking☆,34177401,Nick,Brooklyn,East New York,40.67426,-73.87969,Entire home/apt,140,1,30,7/7/2019,2.18,4
29981007,Brooklyn Luxury Apartment - Gorgeous 3 bedroom,139145066,Kerri-Ann,Brooklyn,East New York,40.67419,-73.88123,Entire home/apt,200,2,30,7/5/2019,3.85,76
28897932,LUXURY BEDROOM # 3. Ten mins from JFK/Casino,217621677,Joseph,Queens,St. Albans,40.68806,-73.77573,Private room,35,1,30,7/5/2019,3.25,143
28587071,Private Bedroom in Queens at St. John's University,215759678,Andrew,Queens,Jamaica Estates,40.71987,-73.79816,Private room,35,2,30,7/3/2019,3.35,233
15436800,Independent entrance,67619393,Arthur,Queens,Corona,40.73759,-73.86351,Private room,37,3,30,6/18/2019,0.98,48
21598186,2 Bedroom Private Space Near Subway,130797315,Aidana,Queens,Richmond Hill,40.70269,-73.82653,Entire home/apt,40,2,30,6/24/2019,1.47,44
20955493,Welcoming New York,103477264,Orain,Queens,St. Albans,40.70791,-73.75625,Private room,45,1,30,10/20/2018,1.37,0
18507990,Cozy One Bedroom in a Private House.Safe & Quite.,38604449,Pasang,Queens,Woodside,40.75558,-73.90534,Private room,45,2,30,1/1/2019,1.23,242
4968798,Room in Jackson Heights (Queens),23345098,Jorge,Queens,East Elmhurst,40.75703,-73.87667,Private room,45,7,30,4/14/2019,0.56,115
25722216,luxury house in queens,16507770,Jinfei,Queens,Briarwood,40.71017,-73.80965,Private room,50,2,30,6/23/2019,2.41,92
20092176,Large suite with private bathroom (15 min to city),85330,Jean,Queens,Forest Hills,40.7118,-73.85285,Private room,50,3,30,7/1/2019,1.28,220
31539511,Great Space with Private Entrance,235763046,Yvonne,Queens,Rosedale,40.66818,-73.73399,Entire home/apt,60,1,30,6/29/2019,5.45,282
12973288,Private room for pair,68139551,Kamil,Queens,Maspeth,40.72103,-73.89458,Private room,60,1,30,1/5/2019,0.78,364
26086126,Beautiful and Clean Private Bedroom with Bathroom,152708570,Emily,Queens,College Point,40.78141,-73.84506,Entire home/apt,60,3,30,6/17/2019,2.49,55
17765395,Bayside Room w/ 2 Bed,116746802,Christine,Queens,Bayside,40.75136,-73.75269,Private room,60,7,30,5/26/2019,1.1,169
30786946,Lovely stay in a private large room near JFK,26028092,Vanessa,Queens,Richmond Hill,40.68146,-73.82286,Private room,66,1,30,6/30/2019,4.52,131
658932,Cozy room on a tree lined street,3323929,Erika,Queens,Ridgewood,40.69922,-73.90027,Private room,69,1,30,6/22/2019,0.4,0
448048,"1 BR, Book it 1st then write me",1267021,Sharma,Queens,Jackson Heights,40.75193,-73.87873,Private room,75,5,30,5/24/2019,0.37,180
27395171,Cozy room w/attached bath in center of Flushing,205745676,Liqin,Queens,Flushing,40.75902,-73.82099,Private room,80,1,30,6/21/2019,2.69,189
27314650,"Spacious room w/attached bath, center of Flushing",205745676,Liqin,Queens,Flushing,40.75897,-73.82011,Private room,95,1,30,7/7/2019,2.66,353
3628553,1 Bedroom  Apartment close to Northwell & JFK,3552711,Louann,Queens,Queens Village,40.7229,-73.7462,Entire home/apt,125,1,30,3/14/2019,0.5,158
24825809,The Red House,135502033,Adam,Queens,Rockaway Beach,40.58415,-73.81243,Private room,125,1,30,7/6/2019,2.2,342
28160221,Upscale Living. Home Away from Home.,205594323,Ade,Queens,Springfield Gardens,40.6675,-73.75245,Entire home/apt,185,2,30,6/30/2019,2.9,146
24024322,"Luxury KING 2br, Airports & Times SQ minutes away",111978355,Katarina,Queens,Elmhurst,40.73421,-73.87387,Entire home/apt,230,2,30,6/14/2019,2.97,51
19590209,30+Day: Fun 3 Bedroom (kids Favorite) Home by Deck,137522531,Ali,Queens,Flushing,40.75558,-73.81019,Entire home/apt,298,6,30,4/23/2019,1.34,174
4742102,Our home is your home.(Vegetarian),6932195,Mindy (...And I'M Jeff),Queens,Fresh Meadows,40.7312,-73.78579,Entire home/apt,375,2,30,7/1/2019,0.66,351
21960659,Beautiful Huge Newly-Renovated Apt Great location.,21508828,Nguyen,Bronx,Kingsbridge,40.8739,-73.90364,Private room,69,1,31,5/26/2019,1.7,365
23307503,Cultured NYC!,165607672,Mariela,Bronx,Fordham,40.85655,-73.90377,Private room,73,2,31,6/18/2019,1.83,39
28940025,City Island studio apartment retreat,2780938,Molly,Bronx,City Island,40.84802,-73.78963,Entire home/apt,84,2,31,6/29/2019,3.38,166
27817851,A Nice Room For Unique people,152246149,Catherine,Bronx,Throgs Neck,40.82952,-73.82818,Private room,140,1,31,6/9/2019,3.01,365
26255080,♥♥♥ Entire House with Backyard & Superfast WiFi♥♥♥,191338162,William,Bronx,Allerton,40.8616,-73.86227,Entire home/apt,142,2,31,7/1/2019,2.5,312
22175928,"The CaptainsQuarters, Clean Cozy and Private.",160326327,Jammie,Brooklyn,Cypress Hills,40.68502,-73.87547,Private room,45,2,31,7/6/2019,1.63,0
32566536,SUBURBAN VIBES ONLY 25 MINS FROM BARCLAYS CENTER !,244733416,Jacqueline,Brooklyn,Canarsie,40.63626,-73.90696,Entire home/apt,69,1,31,7/6/2019,7.5,282
26837669,"Beautiful house in Brooklyn, New York City (34)",201822098,Charles,Brooklyn,Cypress Hills,40.67859,-73.89936,Entire home/apt,120,2,31,6/8/2019,2.59,99
22632338,Hidden Gem - Entire Bklyn Apt,156042211,Tia,Brooklyn,Canarsie,40.64994,-73.8964,Entire home/apt,120,4,31,6/23/2019,1.88,296
16221732,"A Comfortable, Cozy  Room",4013000,Mei,Queens,Bayside,40.75465,-73.77361,Private room,30,15,31,5/6/2019,0.99,142
26327565,Queens home in quiet neighborhood,155152907,Maria,Queens,St. Albans,40.70479,-73.76357,Private room,45,2,31,6/30/2019,2.8,266
23369253,New York Queen's East Elmhurst  (whole Basement),174171891,Charlotte,QUeens,East Elmhurst,40.75857,-73.89298,Private room,46,2,31,6/8/2019,1.92,51
14698446,纽约之家(SunnyHome5),45600001,Amy,Queens,Flushing,40.7445,-73.83172,Private room,50,1,31,6/16/2019,0.91,79
774791,Very clean bed room in queens NYC,1528912,Weiwei,Queens,Flushing,40.75612,-73.82517,Private room,55,2,31,6/28/2018,0.53,282
23568057,Monkey Jackson height cozy,65171233,Cha,Queens,Elmhurst,40.74253,-73.88962,Private room,65,3,31,7/5/2019,2.21,41
24430382,"HOTEL ROOM LIKE!!   WITH AFFORDABLE RATE!!  ""O""",59156312,Viviana,Queens,Woodhaven,40.68614,-73.86682,Private room,69,3,31,6/22/2019,2.16,348
19122672,VERY CLOSE MANHATTAN ( S ),47015275,Kathy,Queens,Elmhurst,40.74546,-73.88898,Private room,70,1,31,6/1/2019,1.23,89
28221478,Cozy One bedrooom Suite Mins to JFK Airport,23491471,Talia,Queens,Laurelton,40.68263,-73.7393,Entire home/apt,75,1,31,6/24/2019,3.01,361
33348709,Lucio's Room #3 a unos  minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69668,-73.83138,Private room,75,1,31,7/7/2019,9.21,89
23742000,Spacious modern Apt-only 2feet from Subway!,50003794,Jennifer,Queens,Elmhurst,40.74177,-73.88445,Entire home/apt,75,1,31,11/15/2018,1.97,0
27676268,Large room w/ attached bath in heart of Flushing,205745676,Liqin,Queens,Flushing,40.75828,-73.82145,Private room,85,1,31,6/14/2019,2.81,337
14987516,Musa Property,94467583,Clif,Queens,Rosedale,40.65378,-73.72582,Entire home/apt,85,2,31,1/7/2019,0.92,142
13859134,Near Manhattan & ForestHStadium studio w/ pvt bath,79751520,Julia,Queens,Forest Hills,40.71249,-73.84942,Private room,90,1,31,9/24/2018,0.9,1
12205604,Caribbean Room - Inn Your Element,19866189,Natasha,Queens,Arverne,40.58859,-73.7938,Private room,95,1,31,5/13/2018,0.79,361
15887617,Modern Contemporary Home near JFK,102742122,Shannon,Queens,South Ozone Park,40.66996,-73.8223,Private room,120,1,31,6/16/2019,1.03,352
28412322,Kozy Klean Kwiet,20161085,Lloyd,Queens,Jamaica,40.68588,-73.76315,Private room,120,2,31,7/4/2019,3.21,57
5105768,"Close to subway, Manhattan, & shops with kitchen",26382036,William,Queens,Elmhurst,40.74038,-73.87599,Entire home/apt,120,5,31,5/27/2019,0.64,64
22130055,Queens Home short walk to Subway- 2 bedroom 2 bath,59089796,Sara,Queens,Richmond Hill,40.70248,-73.81937,Entire home/apt,125,2,31,6/25/2019,1.65,62
24078552,Spacious 2 bed/ 1bath w/ outdoor space (sleeps 8),36576422,Ivana,Queens,Forest Hills,40.71754,-73.83367,Entire home/apt,150,2,31,6/24/2019,2.04,89
28483571,Brand New Beautiful Home (25 min to Manhattan),178011115,Mohammed,Queens,Maspeth,40.74113,-73.90118,Entire home/apt,166,4,31,6/9/2019,3.52,280
29393659,Private 2BR house Poyer st- 20 min to Manhattan,69439684,Michelle & Lily,Queens,Elmhurst,40.74111,-73.88184,Entire home/apt,179,2,31,7/5/2019,3.65,239
17261922,Townhouse apt. Close to city. 3 bedrooms & 2 bath,116365995,Dan,Queens,Woodside,40.74705,-73.90792,Entire home/apt,275,4,31,7/4/2019,1.21,283
23565676,"luxury 2 bedrom, 1 bath, 1 living room top FL view",161899037,Tony,Queens,Flushing,40.75654,-73.83146,Entire home/apt,278,2,31,7/2/2019,2.12,68
18595831,"The Locals House // Best Location, Nicest Home",129133511,Michael,Queens,Rockaway Beach,40.5889,-73.81585,Entire home/apt,545,1,31,7/7/2019,1.2,224
26777948,Comfortable Studio Apartment,120035273,Ral,Bronx,Edenwald,40.89245,-73.83721,Entire home/apt,42,1,32,6/20/2019,2.74,32
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",12446529,Migdalia,Bronx,Soundview,40.82528,-73.86004,Private room,50,2,32,4/7/2019,0.51,156
27539706,Private city getaway,84459821,Jermaine,Bronx,Parkchester,40.83658,-73.86181,Private room,55,1,32,6/20/2019,2.96,333
26810987,"Bronx Haven : Near water, accessible to transit",16997863,Tara,Bronx,Castle Hill,40.81518,-73.84758,Entire home/apt,62,3,32,6/23/2019,2.79,42
1798500,DOMINIQUE'S NY*Wanderlust room/Metro/Bronx Zoo/Gdn,310670,Vie,Bronx,Co-op City,40.86317,-73.82494,Private room,75,2,32,1/1/2019,0.46,363
28068963,❤️❤️NEW 2 level home 15min to the Beach ⚓ BOOK NOW,129222253,Andy,Bronx,Williamsbridge,40.87675,-73.86372,Entire home/apt,280,2,32,7/3/2019,3.09,344
21990254,"The BlossomBoudoir. Clean, Cozy and Private.",160326327,Jammie,Brooklyn,Cypress Hills,40.68514,-73.87333,Shared room,49,2,32,7/6/2019,1.67,5
22675757,"Central Brooklyn
Beautiful Rooms
Room Vista",167098774,Keisha,Brooklyn,Canarsie,40.63761,-73.89339,Private room,55,2,32,5/27/2019,1.84,76
12299794,Hawai memories,66309874,Rich,Brooklynn,Cypress Hills,40.68615,-73.87646,Private room,60,3,32,6/4/2019,0.81,90
23483570,Newly Renovated-5mins to train; 30mins to City (4),175311339,Eduardo,Queens,Jackson Heights,40.75144,-73.86418,Private room,37,2,32,5/3/2019,1.96,126
13900901,Cozy comfortable room near JFK&LGA#3,82367658,John,Queens,Richmond Hill,40.69196,-73.82029,Private room,38,3,32,6/4/2019,0.89,212
25308563,Single Room/ 15 min away from LGA Airport #5,51531044,Angela,Queens,Jackson Heights,40.7514,-73.87602,Private room,40,2,32,5/11/2019,2.42,336
26918753,Sala star sofacama amplio cerca al Aeropuerto.,202350344,Diana Carolina,Queens,East Elmhurst,40.76109,-73.88898,Private room,40,2,32,7/6/2019,2.86,236
7638537,Private Bedroom on Queens Blvd,40072723,Maksud,Queens,Rego Park,40.72929,-73.8574,Private room,48,1,32,8/29/2017,0.92,0
27250336,Cozy Private Full Room 5 min LaGuardia LGA Airport,10229087,Kais,Queens,Ditmars Steinway,40.77248,-73.89263,Private room,52,1,32,7/5/2019,2.83,355
32018806,Spring Room 春,240055586,George,Queens,Fresh Meadows,40.7385,-73.79145,Private room,55,1,32,6/30/2019,7.5,28
27695485,The Woodside Story- Private bathroom (1),158407820,Omar,Queens,Woodside,40.75398,-73.90084,Private room,58,2,32,6/24/2019,2.96,88
1472009,"Jupiter Suites, Rm #3- (JFK)",7853251,Enyinne,Queens,St. Albans,40.69054,-73.77306,Private room,59,1,32,9/21/2016,0.45,359
30198386,Big Cozy Brand New Sunny Studio in Flushing NY!,226769067,Mike,Queens,Flushing,40.75982,-73.80629,Entire home/apt,59,1,32,7/4/2019,4.62,24
19530778,Large window Private Room in Flushing Queens,137129564,Bing,Queens,Flushing,40.75221,-73.81533,Private room,60,1,32,6/30/2019,2.03,356
25835087,Suite nearJFK with private bathroom and kitchen,156547988,Minying,Queens,Ozone Park,40.67651,-73.84815,Entire home/apt,60,1,32,6/4/2019,2.64,155
30892407,Renovated 1 bedroom Near Subway to Manhattan & JFK,230868224,Carl,Queens,Richmond Hill,40.70279,-73.82576,Entire home/apt,61,2,32,7/1/2019,4.71,75
28418722,"Apartment  minutes away from JFK, LGA, CitiField",214424497,Michelle,Queens,St. Albans,40.70454,-73.7656,Entire home/apt,64,1,32,7/7/2019,3.47,259
9370370,Garden Apartment with patio,48618336,Yvonne,Queens,Astoria,40.76507,-73.90577,Entire home/apt,65,30,32,9/23/2017,0.72,67
19361884,"JFK 10mins, LGA 15mins drive, Two Beds in a Room",101657794,Dr. Shirin,Queens,Briarwood,40.70962,-73.80616,Private room,70,1,32,7/1/2019,1.29,364
12026418,Cozy room in a brand new building !,64355945,Catharina,Queens,Rego Park,40.72526,-73.85973,Private room,70,2,32,7/1/2019,0.81,89
12227645,The beach - it's just across the street,54129736,Donna,Queens,Rockaway Beach,40.58341,-73.8165,Private room,88,2,32,9/4/2017,0.84,0
28032779,The Sweet Suite,32092125,Christine,Queens,Springfield Gardens,40.66207,-73.74986,Entire home/apt,101,1,32,6/24/2019,4.4,135
14275887,"Private Lux Condo, w/ A Great 7th Story View",87065585,Kimberly,Queens,Jamaica,40.70796,-73.80117,Entire home/apt,115,2,32,9/22/2018,0.91,265
15452971,Cozy 1 Bedroom Apartment in Downtown Flushing,60437472,Ting,Queens,Flushing,40.76491,-73.82561,Entire home/apt,122,3,32,6/12/2019,1.06,84
13378609,Experience New York from our place. (Free parking),45937956,Fahim,Queens,Jackson Heights,40.75087,-73.89365,Entire home/apt,125,2,32,6/9/2019,0.85,50
16214199,Nice and spacious 3BR home in Queens,10762834,David,Queens,East Elmhurst,40.7617,-73.89134,Entire home/apt,165,2,32,1/1/2019,1.03,55
27549628,Charming two-bedroom suite in Rockaway Beach,38675275,Margaret,Queens,Belle Harbor,40.57491,-73.84962,Entire home/apt,200,1,32,6/24/2019,3.02,324
25137887,Beach front Dublex near jfk,187383058,John,Queens,Arverne,40.58809,-73.79387,Entire home/apt,450,2,32,7/7/2019,2.35,315
18375815,Spacious private room close St. Barnabas Hospital,127249880,Emma,Bronx,Tremont,40.84647,-73.89299,Private room,38,2,33,5/28/2019,1.27,327
29962755,Beautiful Room 30 minutes to Manhattan,225277393,Jenny,Bronx,Kingsbridge,40.87,-73.90129,Private room,39,4,33,6/24/2019,4.36,86
20176000,Heavenly Pad!!!,142447586,Winnie & Andy,Bronx,Williamsbridge,40.88032,-73.85877,Private room,45,3,33,6/19/2019,1.47,325
28101926,Resort style living. Ferry to city 5 min walk.,67048974,Jonathan,Bronx,Clason Point,40.80644,-73.8518,Private room,48,2,33,6/22/2019,3.21,47
12496118,Entire Home in NYC- 1 bedroom/ Private Entrance,11305944,Yahaira,Bronx,Allerton,40.86947,-73.85993,Entire home/apt,104,2,33,6/12/2019,0.85,86
22670366,Cozy affordable room #3,20120009,Jannices,Brooklyn,Bushwick,40.68757,-73.90737,Private room,38,1,33,6/21/2019,1.83,1
19894567,"#2 Newly Renovated Room , 30 minutes to Manhattan",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.68705,-73.87036,Private room,42,30,33,6/3/2019,1.42,74
23465498,Nice Bedroom C in Bushwick,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.67913,-73.90665,Private room,43,1,33,1/2/2019,2.04,170
15134876,Lovely studio 2 min walk to train/ subway C),74179880,Silvia,Brooklyn,East New York,40.67502,-73.89004,Entire home/apt,85,3,33,4/14/2019,0.97,356
32613384,Gorgeous Luxury Brooklyn 1 Bedroom Apt,139145066,Kerri-Ann,Brooklyn,East New York,40.67561,-73.88072,Entire home/apt,106,1,33,7/4/2019,7.56,15
19141351,Room in Beautiful Beach Bungalow!,133802130,Jo,Queens,Far Rockaway,40.59326,-73.76037,Private room,40,1,33,5/23/2019,1.33,36
32047002,3 JFK Layover - Express train to Manhattan-30 mins,67746251,Gasminee,Queens,Ozone Park,40.6824,-73.84997,Private room,42,1,33,6/24/2019,6.39,31
30256952,Warm little building 温馨小筑 따뜻한 작은 건물 G,92706260,Kane,Queens,Flushing,40.73888,-73.8206,Private room,45,1,33,7/1/2019,4.48,80
1586454,Private Room With Patio In Queens,8452695,Macit,Queens,Maspeth,40.73732,-73.90168,Private room,48,20,33,4/21/2019,0.46,297
29081547,Cozy renovated NYC Gateway - 7 min M/R Train (2),158407820,Omar,Queens,Woodside,40.75368,-73.90216,Private room,53,2,33,6/19/2019,3.67,157
9577006,Private Bedroom,44620317,Claudia,Queens,Corona,40.73703,-73.85861,Private room,55,2,33,2/19/2018,0.75,280
24868956,新一处客居(Newplace2),187908645,Jimmy,Queens,Flushing,40.75686,-73.83279,Private room,60,1,33,6/22/2019,2.36,49
28838614,Sunny one bedroom renovated apartment,73638523,Stephany,Queens,Queens Village,40.72085,-73.7496,Entire home/apt,68,2,33,6/30/2019,3.6,282
30539227,NEWLY AVAILABLE  - Just TWO BLOCKS away from LGA,229149810,Tussan,Queens,East Elmhurst,40.76887,-73.8741,Private room,75,1,33,7/6/2019,4.63,81
27312914,Mint room w/attached bath in center of Flushing,205745676,Liqin,Queens,Flushing,40.75749,-73.81983,Private room,80,1,33,7/7/2019,2.87,365
21120547,Full Apartment / 1 Bedroom ( Lower Level),152331348,Juan,Queens,Richmond Hill,40.69474,-73.82284,Entire home/apt,85,2,33,6/16/2019,1.62,179
27678259,Studio Apartment in Queens,208911587,Mari,Queens,Springfield Gardens,40.66448,-73.76479,Entire home/apt,85,3,33,6/16/2019,3.07,44
2298373,Luxury private apartment/Suite/with balcony,10149317,Lana,Queens,Rego Park,40.72988,-73.85773,Entire home/apt,88,3,33,4/20/2019,0.77,262
